2026-08-31 21:06:15,442 [     12]   INFO - #c.i.p.i.b.AppStarter - ------------------------------------------------------ IDE STARTED ------------------------------------------------------
2026-08-31 21:06:15,447 [     17]   INFO - #c.i.p.i.b.AppStarter - skipping shell environment: the IDE is likely launched from a terminal (SHLVL=2)
2026-08-31 21:06:15,448 [     18]   INFO - #c.i.p.i.b.AppStarter - Will skip the config import to directory "/Users/ali/develop/agent_tool/.intellijPlatform/sandbox/quick-command-runner/IU-2026.1/config" (exists = true). Current entries: "options", "disabled_plugins.txt".
2026-08-31 21:06:15,476 [     46]   INFO - #c.i.p.i.b.AppStarter - JNA library (64-bit) loaded in 30 ms
2026-08-31 21:06:15,482 [     52]   INFO - #c.i.p.i.b.AppStarter - IDE: IntelliJ IDEA (build #IU-261.22158.277, Wed, 25 Mar 2026 05:01:00 GMT)
2026-08-31 21:06:15,482 [     52]   INFO - #c.i.p.i.b.AppStarter - OS: macOS (15.4.1)
2026-08-31 21:12:40,211 [   6502]   INFO - #c.i.f.n.TrigramIndexFilter - Filter exclude extensions is enabled: CustomizableExcludeExtensions([com.intellij.java.JavaLibrarySourcesExcludingIndexFilterExtension@30c90278])
2026-08-31 21:12:40,250 [   6541]   INFO - #c.i.u.m.t.TouchbarSupport - touchbar disabled: registry
2026-08-31 21:12:40,351 [   6642]   INFO - #o.j.i.BuiltInServerManager - built-in server started, port 63343
2026-08-31 21:12:40,704 [   6995]   INFO - #c.i.u.i.FileBasedIndexImpl - Indices to be built:FilenameIndex(v = 258)
2026-08-31 21:12:40,706 [   6997]   INFO - #c.i.u.i.FileBasedIndexImpl - Using simple flusher for indexes
2026-08-31 21:12:40,715 [   7006]   INFO - #c.i.u.i.IndexDataInitializer - Index data initialization done: 571 ms. Initialized indexes: [FilenameIndex, filetypes, Trigram.Index, XsltSymbolIndex, fileIncludes, sql.routine.index, sql.types.count.index, HashFragmentIndex, IdIndex, FrameworkDetectionIndex, TodoIndex, XmlTagNames, XmlNamespaces, html5.custom.attributes.index, SchemaTypeInheritance, RelaxSymbolIndex, DomFileIndex, xmlProperties, json.file.root.values, editorconfig.index.name, http.request.execution.environment, http.request.completion.host, http.request.headers.values.index, java.auto.module.name, http.request.name.index, OpenapiSpecificationContentIndexer, java.source.module.name, SwReferencesIndex, java.null.method.argument, java.fun.expression, java.binary.plus.expression, bytecodeAnalysis, org.jetbrains.kotlin.idea.versions.KotlinJvmMetadataVersionIndex, org.jetbrains.kotlin.idea.versions.KotlinJsMetadataVersionIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinClassFileIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinPartialPackageNamesIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinJavaScriptMetaFileIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFileIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFilePackageIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinModuleMappingIndex, Stubs, org.jetbrains.kotlin.idea.vfilefinder.KotlinJvmModuleAnnotationsIndex, KotlinPackageSourcesMemberNamesIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinStdlibIndex, org.jetbrains.kotlin.idea.vfilefinder.KotlinBuiltInsMetadataIndex, KotlinBinaryRootToPackageIndex, org.jetbrains.kotlin.idea.vfilefinder.KlibMetaFileIndex, KotlinTopLevelCallableByPackageShortNameIndex, KotlinTopLevelClassLikeDeclarationByPackageShortNameIndex, protoeditor.java.outer.class.index, com.intellij.jpa.jpb.model.EntityRegisterFileIndex, PropertyCodeReferenceIndex, JavaFxControllerClassIndex, javafx.id.name, javafx.custom.component, HtmlTagIdIndex, LombokConfigIndex, CssIndex, css.template.selectors, js.test.names, js.implicit.elements.index, js.string.literal.words.index, js.package.index, js.custom.single.entry.index, HtmlScriptSrcIndex, TypeScriptExternalPathCandidates, js.test.names.extensible, WebComponentsIndex].
2026-08-31 21:12:41,090 [   7381]   INFO - #c.i.p.d.c.DaemonLogger - JetBrains Daemon client v0.6.2317
PID:         92989
Socket:      /var/folders/fg/vkq9qz8s7hjcnk6v3bc5_4yc0000gn/T/jetbrainsd-4ca1c18e6b28c61055d475763e91a9c2
Executable:  /Users/ali/Library/Application Support/JetBrains/Daemon/bundles/current/jetbrainsd.app/Contents/MacOS/jetbrainsd
Bundles dir: /Users/ali/Library/Application Support/JetBrains/Daemon/bundles
Logs dir:    /Users/ali/Library/Logs/JetBrains/Daemon
Data dir:    /Users/ali/Library/Application Support/JetBrains/Daemon/data
Cache dir:   /Users/ali/Library/Caches/JetBrains/Daemon
Working dir: /Applications/IntelliJ IDEA.app/Contents
2026-08-31 21:12:41,364 [   7655]   INFO - #c.i.u.i.IndexDataInitializer - Index data initialization done: 647 ms. Initialized stub indexes: {JS.framework.markers.index, js.exported.index, gr.annot.method.name, gr.class.fqn.s, gr.annot.members, amd.baseUrl.index, gr.script.fqn.s, js.symbol.index2, org.jetbrains.kotlin.idea.stubindex.KotlinFileFacadeShortNameIndex, js.used.remote.modules, java.class.fqn, Css.ampersand.selector, markdown.header, amd.requirePaths.index, Css.custom.variable, org.jetbrains.kotlin.idea.stubindex.KotlinPropertyShortNameIndex, js.element.qualifiedName, org.jetbrains.kotlin.idea.stubindex.KotlinInnerTypeAliasClassIdIndex, org.jetbrains.kotlin.idea.stubindex.KotlinFilePartClassIndex, js.export.default.react.component.index, KotlinTopLevelPropertyByPackageIndex, org.jetbrains.kotlin.idea.stubindex.KotlinClassShortNameIndex, KotlinTopLevelExpectFunctionFqNameIndex, protobuf.byShortName, ts.external.module.name.index, KotlinProbablyInjectedFunctionShortNameIndex, KotlinTopLevelTypeAliasByPackageIndex, dom.namespaceKey, KotlinTopLevelExtensionsByReceiverTypeIndex, org.jetbrains.kotlin.idea.stubindex.KotlinSubclassObjectNameIndex, java.unnamed.class, protobuf.byQualifiedName, js.qualified.shortName, java.class.extlist, KotlinProbablyNothingFunctionShortNameIndex, org.jetbrains.kotlin.idea.stubindex.KotlinTypeAliasShortNameIndex, es6.assignment.index, org.jetbrains.kotlin.idea.stubindex.KotlinFunctionShortNameIndex, JS.class.super, KotlinExtensionsInObjectsByReceiverTypeIndex, sql.column.name, Css.attr, KotlinFileFacadeClassByPackageIndex, java.module.name, js.typedef.index2, js.class.index2, js.global.symbol.index, java.field.name, KotlinOverridableInternalMembersShortNameIndex, jvm.static.member.name, KotlinProbablyNothingPropertyShortNameIndex, Css.custom.mixin, ts.global.exported.index, gr.anonymous.class, KotlinTopLevelExpectPropertyFqNameIndex, org.jetbrains.kotlin.idea.stubindex.KotlinMultifileClassPartIndex, markdown.header.anchor, ts.local.classes, org.jetbrains.kotlin.idea.stubindex.KotlinScriptFqnIndex, gr.script.class, gr.method.name, ts.external.module.index, js.gcl.modules, properties.index, KotlinTypeAliasByExpansionShortNameIndex, js.symbol.qualified.names.index, es6.exported.index, js.lazy.packages, org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelClassByPackageIndex, java.method.name, kotlin.primeIndexKey, org.jetbrains.kotlin.idea.stubindex.KotlinFileFacadeFqNameIndex, dom.elementClass, KotlinTopLevelFunctionByPackageIndex, redis.dml.shortName, org.jetbrains.kotlin.idea.stubindex.KotlinAnnotationsIndex, Css.id, JS.class.implements, java.class.shortname, js.generics.index, JS.subclass.stub.index, js.namespace.index, org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelPropertyFqnNameIndex, java.method.parameter.types, JS.global.qualified.elements, es6.side.effect.import.index, Css.custom.property, sql.names, org.jetbrains.kotlin.idea.stubindex.KotlinExactPackagesIndex, ts.embedded.content.index, js.doc.modules, org.jetbrains.kotlin.idea.stubindex.KotlinJvmNameAnnotationIndex, java.anonymous.baseref, jvm.static.member.type, js.local.namespace.members.index, KotlinProbablyContractedFunctionShortNameIndex, java.annotations, js.imported.bindings.index, org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelTypeAliasFqNameIndex, gr.field.name, org.jetbrains.kotlin.idea.stubindex.KotlinSuperClassIndex, org.jetbrains.kotlin.idea.stubindex.KotlinFullClassNameIndex, Css.class, gr.class.super, org.jetbrains.kotlin.idea.stubindex.KotlinTopLevelFunctionFqnNameIndex, java.record.component.name, js.nonglobal.symbol.index, js.amd.modules, JS.base.types.index, sql.table.shortName}.
2026-08-31 21:12:41,364 [   7655]   INFO - #c.i.p.d.c.DaemonLogger - current (attempt 1 1/3): Successfully launched "/Users/ali/Library/Application Support/JetBrains/Daemon/bundles/current/jetbrainsd.app/Contents/MacOS/jetbrainsd" "--require-version" "0.6.2317"
2026-08-31 21:12:41,387 [   7678]   WARN - #c.i.s.c.i.StationSocketConnectionLoop - RecentProjects connection failed with AnnotatedSocketException(SocketException) (No such file or directory: /var/folders/fg/vkq9qz8s7hjcnk6v3bc5_4yc0000gn/T/jb.station.ali.sock)
2026-08-31 21:12:41,476 [   7767]   INFO - #c.i.u.i.HttpRequests - Application is not initialized yet; Using default SSL configuration to connect to https://plugins.jetbrains.com/files/brokenPlugins.json
2026-08-31 21:12:41,639 [   7930]   INFO - #c.i.p.d.c.DaemonLogger - Daemon state Disconnected -> Connected
2026-08-31 21:12:41,697 [   7988]   INFO - STDERR - 2026-08-31 21:12:41.696 [DBG] [oshi.util.FileUtil] No {} file found from ClassLoader {}:[Ljava.lang.Object;@446399a3
2026-08-31 21:12:44,646 [  10937]   INFO - #c.i.i.p.m.MarketplaceRequests - Looking for the last compatible plugin updates for:
[com.intellij.microservices.ui, org.jetbrains.security.package-checker, com.intellij.beanValidation, org.jetbrains.plugins.docker.gateway, Git4Idea, tanvd.grazi, Docker, intellij.jupyter, XPathView, Karma, com.jetbrains.restClient, com.intellij.spring.integration, com.intellij.javaee.reverseEngineering, com.intellij.mcpServer, org.jetbrains.idea.maven, com.jetbrains.restWebServices, intellij.nextjs, intellij.ktor, org.jetbrains.kotlin, com.intellij.quarkus, intellij.prettierJS, com.intellij.jsp, com.intellij.tasks.timeTracking, com.intellij.plugins.webcomponents, org.jetbrains.plugins.kotlin.jupyter, com.deadlock.scsyntax, com.intellij.liquibase, com.intellij.properties, com.intellij.LineProfiler, org.jetbrains.plugins.terminal, com.intellij.spring.data, org.jetbrains.plugins.node-remote-interpreter, org.intellij.plugins.markdown, com.intellij.spring, org.intellij.groovy, com.intellij.spring.messaging, com.intellij.hibernate, com.intellij.kubernetes, com.intellij.copyright, org.jetbrains.plugins.textmate, tslint, org.jetbrains.plugins.github, org.jetbrains.plugins.vue, com.intellij.velocity, NodeJS, com.intellij.java.ide, org.jetbrains.plugins.gradle, com.intellij.javaee.el, com.intellij.jsonpath, com.intellij.javaee.extensions, com.intellij.ko, com.intellij.spring.boot, idea.plugin.protoeditor, com.intellij.swagger, com.intellij.java-i18n, com.intellij.thymeleaf, com.jetbrains.performancePlugin, com.intellij.micronaut, intellij.webp, org.toml.lang, Refactor-X, com.intellij.javaee, com.intellij.cron, com.jetbrains.plugins.webDeployment, intellij.vitejs, com.intellij.spring.cloud, com.intellij.settingsSync, HtmlTools, com.intellij.javaee.jakarta.data, com.intellij.javaee.jpa, com.jetbrains.sh, Tomcat, com.intellij.react, com.intellij.spring.boot.initializr, com.intellij.java, com.intellij.spring.security, training, com.intellij.zh, com.intellij.flyway, org.jetbrains.plugins.remote-run, com.intellij.tasks, JavaScript, org.jetbrains.debugger.streams, com.intellij.cdi, com.intellij.database, org.jetbrains.plugins.gitlab, org.jetbrains.java.decompiler, com.intellij.freemarker, JBoss, JavaScriptDebugger, org.jetbrains.plugins.yaml, intellij.webpack, org.editorconfig.editorconfigjetbrains, com.intellij.ja, com.intellij.spring.mvc, com.intellij.debugger.collections.visualizer, org.jetbrains.completion.full.line, com.intellij.notebooks.core]
send machine ID: true
2026-08-31 21:12:51,629 [  17920]   INFO - #c.i.i.i.ProjectUtil - Opening existing project with .idea at /Users/ali/develop/algo
2026-08-31 21:12:53,441 [  19732]   INFO - #c.i.p.p.ProjectEntitiesStorage - Creating entity for project ProjectId#avusv3fssngbb1ejk1jq
2026-08-31 21:12:53,468 [  19759]   INFO - #c.i.p.p.ProjectEntitiesStorage - Entity for project ProjectId#avusv3fssngbb1ejk1jq created successfully
2026-08-31 21:12:53,496 [  19787]   INFO - #c.i.c.ComponentStoreImpl - Project store initialization started for path: /Users/ali/develop/algo and template: null
2026-08-31 21:12:53,502 [  19793]   INFO - #c.i.p.j.JdkEx - === TabbingMode: on ===
2026-08-31 21:12:53,536 [  19827]   INFO - #c.i.c.ComponentStoreImpl - Project store initialized with paths: [Macro(key=$PROJECT_CONFIG_DIR$, value=/Users/ali/develop/algo/.idea), Macro(key=$WORKSPACE_FILE$, value=/Users/ali/develop/algo/.idea/workspace.xml), Macro(key=$PROJECT_FILE$, value=/Users/ali/develop/algo/.idea/misc.xml), Macro(key=$CACHE_FILE$, value=/Users/ali/develop/agent_tool/.intellijPlatform/sandbox/quick-command-runner/IU-2026.1/system/projects/algo.33b41bcc/cache-state.xml), Macro(key=$PRODUCT_WORKSPACE_FILE$, value=/Users/ali/develop/agent_tool/.intellijPlatform/sandbox/quick-command-runner/IU-2026.1/config/workspace/2yJpObWIpCkkoPEgtiHlmrSRoFZ.xml)]
2026-08-31 21:12:53,769 [  20060]   INFO - #c.i.c.p.p.ProvisionedCodeWithMeEnterpriseConfiguration - No JBIDES plugin found. Using public/self-configured CWM.
2026-08-31 21:12:53,773 [  20064]   INFO - #c.i.r.OsRegistryConfigProvider - Looking for 'isCodeWithMeHostEnabled' value in [/Library/Application Support/JetBrains/CodeWithMe/isCodeWithMeHostEnabled, /Library/Application Support/JetBrains/CodeWithMe/config.json, /Users/ali/Library/Application Support/JetBrains/CodeWithMe/isCodeWithMeHostEnabled, /Users/ali/Library/Application Support/JetBrains/CodeWithMe/config.json]
2026-08-31 21:12:53,776 [  20067]   INFO - #c.i.r.OsRegistryConfigProvider - OS provided value for 'isCodeWithMeHostEnabled' is not found
2026-08-31 21:12:53,777 [  20068]   INFO - #c.i.r.OsRegistryConfigProvider - Looking for 'lobbyServerUrl' value in [/Library/Application Support/JetBrains/CodeWithMe/lobbyServerUrl, /Library/Application Support/JetBrains/CodeWithMe/config.json, /Users/ali/Library/Application Support/JetBrains/CodeWithMe/lobbyServerUrl, /Users/ali/Library/Application Support/JetBrains/CodeWithMe/config.json]
2026-08-31 21:12:53,780 [  20071]   INFO - #c.i.r.OsRegistryConfigProvider - OS provided value for 'lobbyServerUrl' is not found
2026-08-31 21:12:53,952 [  20243]   INFO - #c.i.w.i.i.GlobalWorkspaceModel - Load global workspace model from cache in 210 ms
2026-08-31 21:12:54,007 [  20298]   INFO - #c.i.w.i.i.GlobalWorkspaceModel - Project algo is added to the list of initializing and open projects
2026-08-31 21:12:54,010 [  20301]   INFO - #c.i.w.i.i.l.m.ModuleBridgeLoaderService - Workspace model loaded without cache. Loading real project state into workspace model. Thread[#49,DefaultDispatcher-worker-9 @run com.intellij.projectPreInit ModuleBridgeLoaderService#1974,5,main]
2026-08-31 21:12:54,071 [  20362]   INFO - #c.i.o.w.i.ProjectFrameHelper - Creating status bar
2026-08-31 21:12:54,091 [  20382]   INFO - #c.i.o.w.i.ProjectFrameHelper - Status bar created
2026-08-31 21:12:54,097 [  20388]   INFO - #c.i.o.a.i.ActionUpdater - 475 ms to grab EDT for NotificationEventAction#presentation@WelcomeScreen.NotificationPanel (com.intellij.openapi.wm.impl.welcomeScreen.NotificationEventAction)
2026-08-31 21:12:54,120 [  20411]   INFO - #c.i.o.w.i.ProjectFrameHelper - Setting project frame to Project(name=algo, containerState=PRE_INIT, componentStore=/Users/ali/develop/algo)
2026-08-31 21:12:54,136 [  20427]   INFO - #c.i.o.w.i.s.IdeStatusBarImpl - Initializing status bar
2026-08-31 21:12:54,146 [  20437]   INFO - #c.i.o.w.i.ProjectFrameHelper - Project frame set to Project(name=algo, containerState=PRE_INIT, componentStore=/Users/ali/develop/algo)
2026-08-31 21:12:54,307 [  20598]   INFO - #c.i.w.i.i.GlobalWorkspaceModel - Sync global entities with mutable entity storage
2026-08-31 21:12:54,402 [  20693]   INFO - #c.i.w.i.i.l.l.ProjectLibraryTableBridgeImpl - Initial load of project-level (project=algo) libraries. There are 0 libraries to load.
2026-08-31 21:12:54,405 [  20696]   INFO - #c.i.w.i.i.j.s.JpsProjectModelSynchronizer - Attempt 1: Apply JPS storage (iml files)
2026-08-31 21:12:54,503 [  20794]   INFO - #c.i.c.m.CodeInsightContextEnabling - multiverse is enabled
2026-08-31 21:12:54,678 [  20969]   INFO - #c.i.u.i.UnindexedFilesScanner - First scanning is not yet requested (project=algo), current scanning request will be ignored and full scanning on startup will be performed instead.
2026-08-31 21:12:54,688 [  20979]   INFO - #c.i.w.i.i.GlobalWorkspaceModel - During global workspace model update the changes were also applied to project: algo
2026-08-31 21:12:54,690 [  20981]   INFO - #c.i.w.i.i.GlobalWorkspaceModel - Global model updated to version 2 in 5 ms: Sync entities from project algo with global storage
2026-08-31 21:12:54,696 [  20987]   INFO - #c.i.w.i.i.EntitiesOrphanageImpl - Update orphanage. 0 modules added
2026-08-31 21:12:54,715 [  21006]   INFO - #c.i.w.i.i.WorkspaceModelImpl - Project model for project algo updated to version 1
2026-08-31 21:12:54,716 [  21007]   INFO - #c.i.w.i.i.j.s.JpsProjectModelSynchronizer - Attempt 1: Changes were successfully applied
2026-08-31 21:12:54,914 [  21205]   INFO - #c.i.w.i.i.WorkspaceModelImpl - Workspace model update attempt 1/3, updater took 7 ms: Add project root /Users/ali/develop/algo to project algo
2026-08-31 21:12:54,943 [  21234]   INFO - #c.i.u.i.UnindexedFilesScanner - First scanning is not yet requested (project=algo), current scanning request will be ignored and full scanning on startup will be performed instead.
2026-08-31 21:12:54,944 [  21235]   INFO - #c.i.w.i.i.EntitiesOrphanageImpl - Update orphanage. 0 modules added
2026-08-31 21:12:54,947 [  21238]   INFO - #c.i.w.i.i.WorkspaceModelImpl - Project model for project algo updated to version 2: Add project root /Users/ali/develop/algo to project algo
2026-08-31 21:12:54,957 [  21248]   INFO - #c.i.w.i.i.WorkspaceModelImpl - Workspace model updated in 53 ms: Add project root /Users/ali/develop/algo to project algo
2026-08-31 21:12:54,958 [  21249]   INFO - #c.i.o.p.i.ProjectManagerImpl - Project algo was added to the list of open projects
2026-08-31 21:12:54,987 [  21278]   INFO - PerformancePlugin - Performance Plugin is in silent mode
2026-08-31 21:12:55,005 [  21296]   INFO - #c.i.r.OsRegistryConfigProvider - Looking for 'enabled' value in [/Library/Application Support/JetBrains/portForwarding/enabled, /Library/Application Support/JetBrains/portForwarding/config.json, /Users/ali/Library/Application Support/JetBrains/portForwarding/enabled, /Users/ali/Library/Application Support/JetBrains/portForwarding/config.json]
2026-08-31 21:12:55,008 [  21299]   INFO - #c.i.r.OsRegistryConfigProvider - OS provided value for 'enabled' is not found
2026-08-31 21:12:55,228 [  21519]   INFO - #c.i.p.c.ProjectCodeStyleSettingsManager - Initialized from default code style settings.
2026-08-31 21:12:55,564 [  21855]   INFO - #c.i.o.p.MergingQueueGuiExecutor - Running task: (dumb mode task) com.intellij.openapi.project.InitialDumbTaskRequiredForSmartMode@2d95da43
2026-08-31 21:12:55,570 [  21861]   INFO - #c.i.o.p.DumbServiceMergingTaskQueue - Initializing DumbServiceMergingTaskQueue...
2026-08-31 21:12:55,575 [  21866]   INFO - #c.i.o.p.InitialDumbTaskRequiredForSmartMode - Running task required for smart mode: com.intellij.util.indexing.ProjectFileBasedIndexStartupActivity@6fa2b88e
2026-08-31 21:12:55,582 [  21873]   INFO - #c.i.u.i.FileBasedIndexImpl - Indexes are already loaded
2026-08-31 21:12:55,587 [  21878]   INFO - #c.i.u.i.p.IncrementalProjectIndexableFilesFilterHolder - PersistentProjectIndexableFilesFilterFactory is chosen as indexable files filter factory for project: algo
2026-08-31 21:12:55,595 [  21886]   INFO - #c.i.u.i.FileBasedIndexImpl - Indexes are already loaded
2026-08-31 21:12:55,652 [  21943]   INFO - #c.i.u.i.d.AppIndexingDependenciesService - Invalidating all indexing flags. Reason: App fingerprint changed: FingerprintImpl(fingerprint=0) to FingerprintImpl(fingerprint=7759997634844914688)
2026-08-31 21:12:55,713 [  22004]   INFO - #c.i.o.p.i.ProgressManagerImpl - checkCancelled is invoked while write-action is pending. nonCancellable: false, hasProgressIndicator: false, hasContextJob: true, hasNoneBehavior: false, hasOnlyHooksBehavior: true, cancelled: false
2026-08-31 21:12:55,728 [  22019]   INFO - #c.i.o.a.i.NonBlockingReadActionImpl - OTel monitoring for NonBlockingReadAction is enabled
2026-08-31 21:12:55,809 [  22100]   INFO - #c.i.d.d.h.DataSourceHistoryImplKt - History backup file does not exist: /Users/ali/develop/agent_tool/.intellijPlatform/sandbox/quick-command-runner/IU-2026.1/config/dataSourcesHistory/33b41bcc/data_sources_history.xml
2026-08-31 21:12:55,809 [  22100]   INFO - #c.i.u.i.UnindexedFilesScanner - Full scanning on startup will NOT be skipped for project [algo] because of following unsatisfied conditions:
FILTER_IS_NOT_UP_TO_DATE: Persistent indexable files filter is NOT up-to-date because of following unsatisfied conditions: [IS_FILTER_LOADED_FROM_DISK, FILTER_IS_NOT_INVALIDATED, INDEXING_REQUEST_ID_DID_NOT_CHANGE_AFTER_LAST_SCANNING]
2026-08-31 21:12:55,809 [  22100]   INFO - #c.i.o.p.InitialDumbTaskRequiredForSmartMode - Finished task required for smart mode: com.intellij.util.indexing.ProjectFileBasedIndexStartupActivity@6fa2b88e
2026-08-31 21:12:55,809 [  22100]   INFO - #c.i.o.p.UnindexedFilesScannerExecutor - [33b41bcc] Running task: com.intellij.util.indexing.UnindexedFilesScannerExecutorImpl$ScheduledScanningTask@11a2df26
2026-08-31 21:12:55,809 [  22100]   INFO - #c.i.o.p.InitialDumbTaskRequiredForSmartMode - Running task required for smart mode: com.intellij.util.indexing.FileBasedIndexInfrastructureExtensionStartup@6af7b9a2
2026-08-31 21:12:55,809 [  22100]   INFO - #c.i.o.p.InitialDumbTaskRequiredForSmartMode - Finished task required for smart mode: com.intellij.util.indexing.FileBasedIndexInfrastructureExtensionStartup@6af7b9a2
2026-08-31 21:12:55,809 [  22100]   INFO - #c.i.o.p.InitialDumbTaskRequiredForSmartMode - Running task required for smart mode: com.intellij.externalDependencies.impl.CheckRequiredPluginsActivity@7525734a
2026-08-31 21:12:55,809 [  22100]   INFO - #c.i.o.p.InitialDumbTaskRequiredForSmartMode - Finished task required for smart mode: com.intellij.externalDependencies.impl.CheckRequiredPluginsActivity@7525734a
2026-08-31 21:12:55,809 [  22100]   INFO - #c.i.o.p.InitialDumbTaskRequiredForSmartMode - Running task required for smart mode: com.intellij.util.indexing.DumbModeWhileScanningSubscriber@1d355910
2026-08-31 21:12:55,809 [  22100]   INFO - #c.i.i.p.i.ProjectViewInitNotifier - Project View initialization started
2026-08-31 21:12:55,810 [  22101]   INFO - #c.i.o.p.InitialDumbTaskRequiredForSmartMode - Finished task required for smart mode: com.intellij.util.indexing.DumbModeWhileScanningSubscriber@1d355910
2026-08-31 21:12:55,810 [  22101]   INFO - #c.i.o.p.InitialDumbTaskRequiredForSmartMode - Running task required for smart mode: com.intellij.ide.projectWizard.generators.SdkPreIndexingRequiredForSmartModeActivity@268eb786
2026-08-31 21:12:55,810 [  22101]   INFO - #c.i.o.p.InitialDumbTaskRequiredForSmartMode - Finished task required for smart mode: com.intellij.ide.projectWizard.generators.SdkPreIndexingRequiredForSmartModeActivity@268eb786
2026-08-31 21:12:55,810 [  22101]   INFO - #c.i.o.p.MergingQueueGuiExecutor - Task finished: (dumb mode task) com.intellij.openapi.project.InitialDumbTaskRequiredForSmartMode@2d95da43
2026-08-31 21:12:55,810 [  22101]   INFO - #c.i.u.i.UnindexedFilesScanner - [33b41bcc] scanning stage (scanning id=0): DelayedPushProperties
2026-08-31 21:12:55,822 [  22113]   INFO - #c.i.u.i.FileBasedIndexImpl - Indexes are already loaded
2026-08-31 21:12:55,849 [  22140]   INFO - #c.i.d.d.DataSourceStorageLocal - No state loaded
2026-08-31 21:12:55,849 [  22140]   INFO - #c.i.d.d.DataSourceStorageLocal - Attempting to load empty state
2026-08-31 21:12:55,852 [  22143]   INFO - #c.i.d.d.DataSourceStorageShared$Prj - No state loaded
2026-08-31 21:12:55,852 [  22143]   INFO - #c.i.d.d.DataSourceStorageShared$Prj - Attempting to load empty state
2026-08-31 21:12:55,853 [  22144]   INFO - #c.i.d.d.DataSourceStorageLocal - State delegate changed: com.intellij.database.dataSource.DataSourceStorage$1@5106d8a1
2026-08-31 21:12:55,853 [  22144]   INFO - #c.i.d.d.DataSourceStorageShared$Prj - State delegate changed: com.intellij.database.dataSource.DataSourceStorage$2@5585d0ca
2026-08-31 21:12:55,853 [  22144]   INFO - #c.i.d.d.DataSourceStorageShared$Prj - Attempting to return empty stored state
2026-08-31 21:12:55,853 [  22144]   INFO - #c.i.d.d.DataSourceStorageLocal - Attempting to return empty stored state
2026-08-31 21:12:55,878 [  22169]   INFO - #c.i.o.p.i.ProgressManagerImpl - checkCancelled is invoked while write-action is pending. nonCancellable: false, hasProgressIndicator: false, hasContextJob: true, hasNoneBehavior: false, hasOnlyHooksBehavior: true, cancelled: false
2026-08-31 21:12:55,936 [  22227]   INFO - #c.i.d.d.DataSourceStorage - No data sources loaded
2026-08-31 21:12:55,940 [  22231]   INFO - #c.i.d.d.h.DataSourcesHistoryKt - Can not suggest restore data sources: no missing data sources in history
2026-08-31 21:12:55,960 [  22251]   INFO - #c.i.c.p.c.c.l.s.ServerPortDumpService - Waiting for BuiltInServerManager to start...
2026-08-31 21:12:55,964 [  22255]   INFO - #c.i.c.p.c.c.l.s.ServerPortDumpService - Server port information written to: /var/folders/fg/vkq9qz8s7hjcnk6v3bc5_4yc0000gn/T/06eb90b455ffff2df4db7771ad806255-provenance-port.txt
2026-08-31 21:12:56,049 [  22340]   INFO - #c.i.o.p.i.ProgressManagerImpl - checkCancelled is invoked while write-action is pending. nonCancellable: false, hasProgressIndicator: false, hasContextJob: true, hasNoneBehavior: false, hasOnlyHooksBehavior: true, cancelled: false
2026-08-31 21:12:56,081 [  22372]   INFO - #c.i.i.p.i.ProjectViewInitNotifier - Project View initialization completed
2026-08-31 21:12:56,085 [  22376]   INFO - #o.j.k.i.PluginStartupActivity - Kotlin plugin mode: K2
2026-08-31 21:12:56,143 [  22434]   INFO - #c.i.l.InstallJunieHubActionManager - Will show badge for Junie installation
2026-08-31 21:12:56,147 [  22438]   INFO - #c.i.l.u.p.AIPromoWindowAdvisor - Advisor is initialized
2026-08-31 21:12:56,148 [  22439]   INFO - #c.i.l.u.p.AIPromoWindowAdvisor - Starting calculation of verdict for promo window
2026-08-31 21:12:56,154 [  22445]   INFO - #c.i.l.u.p.AIPromoWindowAdvisor - Verdict not found in stored state, trying to calculate it
2026-08-31 21:12:56,154 [  22445]   INFO - #c.i.l.u.p.AIPromoWindowAdvisor - Starting calculation attempt 1 for promo window
2026-08-31 21:12:56,156 [  22447]   INFO - #c.i.l.u.p.AIOnboardingAudience - Checking if promo is forbidden (attempt 1)
2026-08-31 21:12:56,159 [  22450]   INFO - #c.i.l.u.p.AIPromoWindowStatistics - Starting state calculation for stage RemoteDev
2026-08-31 21:12:56,160 [  22451]   INFO - #c.i.l.u.p.AIPromoWindowStatistics - State calculation for stage RemoteDev finished
2026-08-31 21:12:56,160 [  22451]   INFO - #c.i.l.u.p.AIPromoWindowStatistics - Starting state calculation for stage CommunityEdition
2026-08-31 21:12:56,160 [  22451]   INFO - #c.i.l.u.p.AIPromoWindowStatistics - State calculation for stage CommunityEdition finished
2026-08-31 21:12:56,160 [  22451]   INFO - #c.i.l.u.p.AIPromoWindowStatistics - Starting state calculation for stage Delayed
